LOCATION,SUBJECT,MEASURE,TIME,Value
USA,SHEEP,KG_CAP,1993,0.5837413607964239
USA,SHEEP,KG_CAP,1994,0.5230160097017841
USA,SHEEP,KG_CAP,1995,0.521671268963067
USA,SHEEP,KG_CAP,1996,0.494724777158386
USA,SHEEP,KG_CAP,1997,0.48709861713383795
USA,SHEEP,KG_CAP,1998,0.519978664290217
USA,SHEEP,KG_CAP,1999,0.510847964106047
USA,SHEEP,KG_CAP,2000,0.499488831637766
USA,SHEEP,KG_CAP,2001,0.513972994810929
USA,SHEEP,KG_CAP,2002,0.527195840609784
USA,SHEEP,KG_CAP,2003,0.503400709239334
USA,SHEEP,KG_CAP,2004,0.485471053387889
USA,SHEEP,KG_CAP,2005,0.47310714712835
USA,SHEEP,KG_CAP,2006,0.46879988810593204
USA,SHEEP,KG_CAP,2007,0.502829357109614
USA,SHEEP,KG_CAP,2008,0.441804199532416
USA,SHEEP,KG_CAP,2009,0.43134087999625803
USA,SHEEP,KG_CAP,2010,0.404473802342581
USA,SHEEP,KG_CAP,2011,0.374669357403783
USA,SHEEP,KG_CAP,2012,0.379550899969944
USA,SHEEP,KG_CAP,2013,0.383571244542016
USA,SHEEP,KG_CAP,2014,0.40828403688362896
USA,SHEEP,KG_CAP,2015,0.417358253791854
USA,SHEEP,KG_CAP,2016,0.41556999443764703
USA,SHEEP,KG_CAP,2017,0.37863323618473904
USA,SHEEP,KG_CAP,2018,0.37510409402065703
USA,SHEEP,KG_CAP,2019,0.375710645104397
USA,SHEEP,KG_CAP,2020,0.37445785359269107
USA,SHEEP,KG_CAP,2021,0.37353906013015004
USA,SHEEP,KG_CAP,2022,0.372131319656085
USA,SHEEP,KG_CAP,2023,0.37069126628436
USA,SHEEP,KG_CAP,2024,0.369565409844674
USA,SHEEP,KG_CAP,2025,0.36872194370462796
USA,SHEEP,KG_CAP,2026,0.368678693175492
DZA,BEEF,KG_CAP,1990,2.80947007528454
DZA,BEEF,KG_CAP,1991,2.9524430713241
DZA,BEEF,KG_CAP,1992,3.01314304298751
DZA,BEEF,KG_CAP,1993,3.1238775814277595
DZA,BEEF,KG_CAP,1994,3.40596452790194
DZA,BEEF,KG_CAP,1995,3.2694097418031203
DZA,BEEF,KG_CAP,1996,3.0463922012359603
DZA,BEEF,KG_CAP,1997,2.66999289340237
DZA,BEEF,KG_CAP,1998,2.90735237110738
DZA,BEEF,KG_CAP,1999,3.1852775173037005
DZA,BEEF,KG_CAP,2000,3.25490978287988
DZA,BEEF,KG_CAP,2001,2.4374555243505003
DZA,BEEF,KG_CAP,2002,3.2165909824794303
DZA,BEEF,KG_CAP,2003,3.69502720953829
DZA,BEEF,KG_CAP,2004,4.69265830560907
DZA,BEEF,KG_CAP,2005,4.71325353065674
DZA,BEEF,KG_CAP,2006,4.10674819322339
DZA,BEEF,KG_CAP,2007,4.02487072401266
DZA,BEEF,KG_CAP,2008,3.88095047953151
DZA,BEEF,KG_CAP,2009,4.1721054217879905
DZA,BEEF,KG_CAP,2010,3.88498663564597
DZA,BEEF,KG_CAP,2011,3.58415813000635
DZA,BEEF,KG_CAP,2012,4.206794814985161
DZA,BEEF,KG_CAP,2013,4.08787062531065
DZA,BEEF,KG_CAP,2014,4.2070840823509705
DZA,BEEF,KG_CAP,2015,3.91766154429479
DZA,BEEF,KG_CAP,2016,3.76214058121233
DZA,BEEF,KG_CAP,2017,3.8935500215584398
DZA,BEEF,KG_CAP,2018,3.8622739418065
DZA,BEEF,KG_CAP,2019,3.8518875357175695
DZA,BEEF,KG_CAP,2020,3.86719550837008
DZA,BEEF,KG_CAP,2021,3.91285175218912
DZA,BEEF,KG_CAP,2022,3.9701442467337595
DZA,BEEF,KG_CAP,2023,4.01879699220425
DZA,BEEF,KG_CAP,2024,4.07644358754887
DZA,BEEF,KG_CAP,2025,4.12244341815043
DZA,BEEF,KG_CAP,2026,4.16219623705702
DZA,PIG,KG_CAP,1990,0.0903043952770029
DZA,PIG,KG_CAP,1991,0.0881213875879896
DZA,PIG,KG_CAP,1992,0.0860898012282145
DZA,PIG,KG_CAP,1993,0.0842151329555409
DZA,PIG,KG_CAP,1994,0.082504730800109
DZA,PIG,KG_CAP,1995,0.0809568126541726
DZA,PIG,KG_CAP,1996,0.0795597963269214
DZA,PIG,KG_CAP,1997,0.0782930246937538
DZA,PIG,KG_CAP,1998,0.0771338384171345
DZA,PIG,KG_CAP,1999,0.07605662643357801
DZA,PIG,KG_CAP,2000,0.0750392994279696
DZA,PIG,KG_CAP,2001,0.0740733237270151
DZA,PIG,KG_CAP,2002,0.0731469669485117
DZA,PIG,KG_CAP,2003,0.0722336146225531
DZA,PIG,KG_CAP,2004,0.0713040287995144
DZA,PIG,KG_CAP,2005,0.0703380947814845
DZA,PIG,KG_CAP,2006,0.0693347097557196
DZA,PIG,KG_CAP,2007,0.0682972987250879
DZA,PIG,KG_CAP,2008,0.0672200157076515
DZA,PIG,KG_CAP,2009,0.0660983526539195
DZA,PIG,KG_CAP,2010,0.0649347766243684
DZA,PIG,KG_CAP,2011,0.0637304713086235
DZA,PIG,KG_CAP,2012,0.0625009515369224
DZA,PIG,KG_CAP,2013,0.0612787781116395
DZA,PIG,KG_CAP,2014,0.0601012011764425
DZA,PIG,KG_CAP,2015,0.0589918147596512
DZA,PIG,KG_CAP,2016,0.0579552926928035
DZA,PIG,KG_CAP,2017,0.0569845666798575
DZA,PIG,KG_CAP,2018,0.0560748469803695
DZA,PIG,KG_CAP,2019,0.0552182288115975
DZA,PIG,KG_CAP,2020,0.0544087731123934
DZA,PIG,KG_CAP,2021,0.0536452890953799
DZA,PIG,KG_CAP,2022,0.0529278487113991
DZA,PIG,KG_CAP,2023,0.052253324115311
DZA,PIG,KG_CAP,2024,0.0516182998784985
DZA,PIG,KG_CAP,2025,0.0510195404840054
DZA,PIG,KG_CAP,2026,0.0504547286322607
DZA,POULTRY,KG_CAP,1990,6.282716047476961
DZA,POULTRY,KG_CAP,1991,6.263397087023259
DZA,POULTRY,KG_CAP,1992,6.24850078658118
DZA,POULTRY,KG_CAP,1993,6.2707883616125795
DZA,POULTRY,KG_CAP,1994,6.267538866251019
DZA,POULTRY,KG_CAP,1995,6.14995000743834
DZA,POULTRY,KG_CAP,1996,6.43278353207416
DZA,POULTRY,KG_CAP,1997,6.47757674389348
DZA,POULTRY,KG_CAP,1998,7.19388414365617
DZA,POULTRY,KG_CAP,1999,6.750188110139099
DZA,POULTRY,KG_CAP,2000,6.913877331910371
DZA,POULTRY,KG_CAP,2001,6.76916219905338
DZA,POULTRY,KG_CAP,2002,6.76703222436488
DZA,POULTRY,KG_CAP,2003,7.03567754050099
DZA,POULTRY,KG_CAP,2004,7.213286195479079
DZA,POULTRY,KG_CAP,2005,7.194925797818859
DZA,POULTRY,KG_CAP,2006,6.8315430261874805
DZA,POULTRY,KG_CAP,2007,6.857749277113959
DZA,POULTRY,KG_CAP,2008,6.77485833525322
DZA,POULTRY,KG_CAP,2009,6.73638253884902
DZA,POULTRY,KG_CAP,2010,6.764316730750441
DZA,POULTRY,KG_CAP,2011,6.68679714345865
DZA,POULTRY,KG_CAP,2012,6.86335235338786
DZA,POULTRY,KG_CAP,2013,6.70609807642249
DZA,POULTRY,KG_CAP,2014,6.50942240434085
DZA,POULTRY,KG_CAP,2015,6.38926732166069
DZA,POULTRY,KG_CAP,2016,6.320594314189511
DZA,POULTRY,KG_CAP,2017,6.2986124306688795
DZA,POULTRY,KG_CAP,2018,6.28100282884642
DZA,POULTRY,KG_CAP,2019,6.2721468934688
DZA,POULTRY,KG_CAP,2020,6.26807859673186
DZA,POULTRY,KG_CAP,2021,6.2833532088724
DZA,POULTRY,KG_CAP,2022,6.2975845235801104
DZA,POULTRY,KG_CAP,2023,6.315633746189341
DZA,POULTRY,KG_CAP,2024,6.3349416882732
DZA,POULTRY,KG_CAP,2025,6.35878702597343
DZA,POULTRY,KG_CAP,2026,6.38580887707211
DZA,SHEEP,KG_CAP,1990,5.02617283798157
DZA,SHEEP,KG_CAP,1991,5.0703690704474
DZA,SHEEP,KG_CAP,1992,5.34198253775075
DZA,SHEEP,KG_CAP,1993,5.63737539579313
DZA,SHEEP,KG_CAP,1994,5.52288078313209
DZA,SHEEP,KG_CAP,1995,5.48015347197476
DZA,SHEEP,KG_CAP,1996,5.71470537035425
DZA,SHEEP,KG_CAP,1997,5.2703919870769695
DZA,SHEEP,KG_CAP,1998,5.27938271832832
DZA,SHEEP,KG_CAP,1999,5.09124357459644
DZA,SHEEP,KG_CAP,2000,5.1360231608477
DZA,SHEEP,KG_CAP,2001,4.95848095239301
DZA,SHEEP,KG_CAP,2002,4.95148699343772
DZA,SHEEP,KG_CAP,2003,4.889660066757441
DZA,SHEEP,KG_CAP,2004,5.25577730228216
DZA,SHEEP,KG_CAP,2005,5.4490982145245805
DZA,SHEEP,KG_CAP,2006,5.397440482522169
DZA,SHEEP,KG_CAP,2007,5.36805093227272
DZA,SHEEP,KG_CAP,2008,5.00530578500052
DZA,SHEEP,KG_CAP,2009,5.26979003039112
DZA,SHEEP,KG_CAP,2010,5.421221350998549
DZA,SHEEP,KG_CAP,2011,6.4710940097986995
DZA,SHEEP,KG_CAP,2012,6.62830603991567
DZA,SHEEP,KG_CAP,2013,6.936548182141481
DZA,SHEEP,KG_CAP,2014,7.0744764324954295
DZA,SHEEP,KG_CAP,2015,7.07700095697833
DZA,SHEEP,KG_CAP,2016,7.06162950964621
DZA,SHEEP,KG_CAP,2017,7.07742834694776
DZA,SHEEP,KG_CAP,2018,7.120732663429131
DZA,SHEEP,KG_CAP,2019,7.1643166021512
DZA,SHEEP,KG_CAP,2020,7.199369035944231
DZA,SHEEP,KG_CAP,2021,7.25802725285537
DZA,SHEEP,KG_CAP,2022,7.3128583259273
DZA,SHEEP,KG_CAP,2023,7.36694441077628
DZA,SHEEP,KG_CAP,2024,7.42770696205864
DZA,SHEEP,KG_CAP,2025,7.49192095963609
DZA,SHEEP,KG_CAP,2026,7.55820461766176
ARG,BEEF,KG_CAP,1990,55.369990717922
ARG,BEEF,KG_CAP,1991,51.63797767783979
ARG,BEEF,KG_CAP,1992,50.7891793912426
ARG,BEEF,KG_CAP,1993,51.4646720674018
ARG,BEEF,KG_CAP,1994,48.375232514135504
ARG,BEEF,KG_CAP,1995,43.485198294216005
ARG,BEEF,KG_CAP,1996,44.002350331593895
ARG,BEEF,KG_CAP,1997,44.63931356744921
ARG,BEEF,KG_CAP,1998,41.4285325759201
ARG,BEEF,KG_CAP,1999,45.5340792385798
ARG,BEEF,KG_CAP,2000,45.053692425207004
ARG,BEEF,KG_CAP,2001,43.7581316383442
ARG,BEEF,KG_CAP,2002,40.2825386303194
ARG,BEEF,KG_CAP,2003,41.6215466984889
ARG,BEEF,KG_CAP,2004,43.50156952829829
ARG,BEEF,KG_CAP,2005,42.6442614126678
ARG,BEEF,KG_CAP,2006,43.789601270678304
ARG,BEEF,KG_CAP,2007,47.0761136511744
ARG,BEEF,KG_CAP,2008,46.916631512370394
ARG,BEEF,KG_CAP,2009,46.70282750238171
ARG,BEEF,KG_CAP,2010,39.4486847411783
ARG,BEEF,KG_CAP,2011,37.862244312987706
ARG,BEEF,KG_CAP,2012,40.2254290194427
ARG,BEEF,KG_CAP,2013,43.227957560320206
ARG,BEEF,KG_CAP,2014,40.3543078359236
ARG,BEEF,KG_CAP,2015,40.7695508335434
ARG,BEEF,KG_CAP,2016,38.5862045663634
ARG,BEEF,KG_CAP,2017,41.2442750034823
ARG,BEEF,KG_CAP,2018,40.8538735871939
ARG,BEEF,KG_CAP,2019,40.1061726672296
ARG,BEEF,KG_CAP,2020,39.7439091639715
ARG,BEEF,KG_CAP,2021,39.4386305959491
ARG,BEEF,KG_CAP,2022,38.4428466714103
ARG,BEEF,KG_CAP,2023,38.016960413243
ARG,BEEF,KG_CAP,2024,37.574229291413005
ARG,BEEF,KG_CAP,2025,37.6716015136287
ARG,BEEF,KG_CAP,2026,37.690677920629604
ARG,PIG,KG_CAP,1990,3.6612628147977997
ARG,PIG,KG_CAP,1991,3.5990199410012402
ARG,PIG,KG_CAP,1992,4.469863437538191
ARG,PIG,KG_CAP,1993,4.830725722021151
ARG,PIG,KG_CAP,1994,4.81491206377755
ARG,PIG,KG_CAP,1995,5.06172371006473
ARG,PIG,KG_CAP,1996,4.86458334480295
ARG,PIG,KG_CAP,1997,4.723451619155179
ARG,PIG,KG_CAP,1998,5.44770980998675
ARG,PIG,KG_CAP,1999,6.1179936047900405
ARG,PIG,KG_CAP,2000,5.95888551757726
ARG,PIG,KG_CAP,2001,4.75759693324546
ARG,PIG,KG_CAP,2002,4.42016790798429
ARG,PIG,KG_CAP,2003,3.9284970624107998
ARG,PIG,KG_CAP,2004,4.22850677085655
ARG,PIG,KG_CAP,2005,4.794214996562441
ARG,PIG,KG_CAP,2006,5.8898170442696
ARG,PIG,KG_CAP,2007,6.001467654299789
ARG,PIG,KG_CAP,2008,5.8882844920962
ARG,PIG,KG_CAP,2009,6.3654899681585
ARG,PIG,KG_CAP,2010,6.27500483651371
ARG,PIG,KG_CAP,2011,6.528702876462081
ARG,PIG,KG_CAP,2012,6.58164926263369
ARG,PIG,KG_CAP,2013,7.81575024711846
ARG,PIG,KG_CAP,2014,7.96245846786265
ARG,PIG,KG_CAP,2015,8.50490771096932
ARG,PIG,KG_CAP,2016,8.794898536000801
ARG,PIG,KG_CAP,2017,8.809039067129552
ARG,PIG,KG_CAP,2018,8.83172009795207
ARG,PIG,KG_CAP,2019,8.91854068499083
ARG,PIG,KG_CAP,2020,8.97552744759304
ARG,PIG,KG_CAP,2021,9.00571948610493
ARG,PIG,KG_CAP,2022,9.03702396935587
ARG,PIG,KG_CAP,2023,9.09122384678084
ARG,PIG,KG_CAP,2024,9.14239125323146
ARG,PIG,KG_CAP,2025,9.174332472286151
ARG,PIG,KG_CAP,2026,9.217468735654789
ARG,POULTRY,KG_CAP,1990,9.08291969322091
ARG,POULTRY,KG_CAP,1991,10.4198359217592
ARG,POULTRY,KG_CAP,1992,15.325084432102802
ARG,POULTRY,KG_CAP,1993,18.419912079747398
ARG,POULTRY,KG_CAP,1994,18.5022712755679
ARG,POULTRY,KG_CAP,1995,20.1982110608491
ARG,POULTRY,KG_CAP,1996,19.132742661756698
ARG,POULTRY,KG_CAP,1997,19.9299787227007
ARG,POULTRY,KG_CAP,1998,23.184525763652502
ARG,POULTRY,KG_CAP,1999,23.0415758843158
ARG,POULTRY,KG_CAP,2000,22.1531992608954
ARG,POULTRY,KG_CAP,2001,15.5104624857271
ARG,POULTRY,KG_CAP,2002,16.2054446366538
ARG,POULTRY,KG_CAP,2003,18.978297183494
ARG,POULTRY,KG_CAP,2004,21.2361660329187
ARG,POULTRY,KG_CAP,2005,24.318813870118102
ARG,POULTRY,KG_CAP,2006,25.3223877491836
ARG,POULTRY,KG_CAP,2007,27.6177973118521
ARG,POULTRY,KG_CAP,2008,29.1785258096716
ARG,POULTRY,KG_CAP,2009,30.1627890007415
ARG,POULTRY,KG_CAP,2010,33.7441997863375
ARG,POULTRY,KG_CAP,2011,34.810599367922
ARG,POULTRY,KG_CAP,2012,33.0095974783268
ARG,POULTRY,KG_CAP,2013,32.4382656196166
ARG,POULTRY,KG_CAP,2014,33.1936798959911
ARG,POULTRY,KG_CAP,2015,37.8558001398308
ARG,POULTRY,KG_CAP,2016,37.509305056478
ARG,POULTRY,KG_CAP,2017,37.5080256481929
ARG,POULTRY,KG_CAP,2018,37.4989037682049
ARG,POULTRY,KG_CAP,2019,37.53998305939229
ARG,POULTRY,KG_CAP,2020,37.746683512591794
ARG,POULTRY,KG_CAP,2021,37.9241214021041
ARG,POULTRY,KG_CAP,2022,38.0879421311961
ARG,POULTRY,KG_CAP,2023,38.047299411206495
ARG,POULTRY,KG_CAP,2024,38.0110919032129
ARG,POULTRY,KG_CAP,2025,37.9791016835079
ARG,POULTRY,KG_CAP,2026,37.9512292453693
ARG,SHEEP,KG_CAP,1991,2.33881632045337
ARG,SHEEP,KG_CAP,1992,1.88641564523883
ARG,SHEEP,KG_CAP,1993,1.86056588116874
ARG,SHEEP,KG_CAP,1994,2.36260818448184
ARG,SHEEP,KG_CAP,1995,2.22237697622062
ARG,SHEEP,KG_CAP,1996,1.7786224341189
ARG,SHEEP,KG_CAP,1997,1.6170245378957098
ARG,SHEEP,KG_CAP,1998,1.4144682599185903
ARG,SHEEP,KG_CAP,1999,1.32926459172265
ARG,SHEEP,KG_CAP,2000,1.4050075739832402
ARG,SHEEP,KG_CAP,2001,1.3876496447055
ARG,SHEEP,KG_CAP,2002,1.35590271472538
ARG,SHEEP,KG_CAP,2003,1.30161849443189
ARG,SHEEP,KG_CAP,2004,1.25101387185837
ARG,SHEEP,KG_CAP,2005,1.17755786031586
ARG,SHEEP,KG_CAP,2006,1.14043239485575
ARG,SHEEP,KG_CAP,2007,1.1704446718322
ARG,SHEEP,KG_CAP,2008,1.09286892071822
ARG,SHEEP,KG_CAP,2009,1.03856400510988
ARG,SHEEP,KG_CAP,2010,1.0279632580225
ARG,SHEEP,KG_CAP,2011,1.0806590880806999
ARG,SHEEP,KG_CAP,2012,1.1738984926175902
ARG,SHEEP,KG_CAP,2013,1.1823583751717
ARG,SHEEP,KG_CAP,2014,1.17020869838447
ARG,SHEEP,KG_CAP,2015,1.1989749069320101
ARG,SHEEP,KG_CAP,2016,1.2072754432761101
ARG,SHEEP,KG_CAP,2017,1.1949490586809
ARG,SHEEP,KG_CAP,2018,1.19515336597896
ARG,SHEEP,KG_CAP,2019,1.19975334569809
ARG,SHEEP,KG_CAP,2020,1.20039936961621
ARG,SHEEP,KG_CAP,2021,1.19817886467096
ARG,SHEEP,KG_CAP,2022,1.19634186824987
ARG,SHEEP,KG_CAP,2023,1.19629714416362
ARG,SHEEP,KG_CAP,2024,1.19747577059236
ARG,SHEEP,KG_CAP,2025,1.1978800430918
ARG,SHEEP,KG_CAP,2026,1.19627072724716
BGD,BEEF,KG_CAP,1990,0.951094674115147
BGD,BEEF,KG_CAP,1991,0.9224983430049741
BGD,BEEF,KG_CAP,1992,0.914517730201232
BGD,BEEF,KG_CAP,1993,0.9070686564585451
BGD,BEEF,KG_CAP,1994,0.905846254079867
BGD,BEEF,KG_CAP,1995,0.8925271496710608
BGD,BEEF,KG_CAP,1996,0.9025754146391779
BGD,BEEF,KG_CAP,1997,0.9573202671659949
BGD,BEEF,KG_CAP,1998,0.9098865193971479
BGD,BEEF,KG_CAP,1999,0.946046825278899
BGD,BEEF,KG_CAP,2000,0.93844687347131
BGD,BEEF,KG_CAP,2001,0.931407308602152
BGD,BEEF,KG_CAP,2002,0.9351937179646601
BGD,BEEF,KG_CAP,2003,0.929291789468945
BGD,BEEF,KG_CAP,2004,0.92442840397862
BGD,BEEF,KG_CAP,2005,0.920730556318555
BGD,BEEF,KG_CAP,2006,0.913426499614331
BGD,BEEF,KG_CAP,2007,0.912050935145538
BGD,BEEF,KG_CAP,2008,0.911283299360881
BGD,BEEF,KG_CAP,2009,0.905901998214346
BGD,BEEF,KG_CAP,2010,0.9049130313940179
BGD,BEEF,KG_CAP,2011,0.9171763666270091
BGD,BEEF,KG_CAP,2012,0.897219771632126
BGD,BEEF,KG_CAP,2013,0.8908267056356691
BGD,BEEF,KG_CAP,2014,0.8844744929688678
BGD,BEEF,KG_CAP,2015,0.886980541833307
BGD,BEEF,KG_CAP,2016,0.87655298118247
BGD,BEEF,KG_CAP,2017,0.8667868855975559
BGD,BEEF,KG_CAP,2018,0.844814763246332
BGD,BEEF,KG_CAP,2019,0.8317917361601821
BGD,BEEF,KG_CAP,2020,0.8334021441116349
BGD,BEEF,KG_CAP,2021,0.842141125905665
BGD,BEEF,KG_CAP,2022,0.85204332280935
BGD,BEEF,KG_CAP,2023,0.8496148694364971
BGD,BEEF,KG_CAP,2024,0.8431673224817009
BGD,BEEF,KG_CAP,2025,0.8273024723156228
BGD,BEEF,KG_CAP,2026,0.812836166724737
BGD,PIG,KG_CAP,1990,6.6236950518734e-07
BGD,PIG,KG_CAP,1991,6.4694688989959e-07
BGD,PIG,KG_CAP,1992,6.3250388827711e-07
BGD,PIG,KG_CAP,1993,6.188165178172e-07
BGD,PIG,KG_CAP,1994,6.0562292415625e-07
BGD,PIG,KG_CAP,1995,5.9276637565666e-07
BGD,PIG,KG_CAP,1996,5.8022705226804e-07
BGD,PIG,KG_CAP,1997,5.6808015853806e-07
BGD,PIG,KG_CAP,1998,5.563940214431999e-07
BGD,PIG,KG_CAP,1999,5.4525851506222e-07
BGD,PIG,KG_CAP,2000,5.3473190355265e-07
BGD,PIG,KG_CAP,2001,5.2475756873091e-07
BGD,PIG,KG_CAP,2002,5.1531082418461e-07
BGD,PIG,KG_CAP,2003,5.0649288525404e-07
BGD,PIG,KG_CAP,2004,4.9842453117741e-07
BGD,PIG,KG_CAP,2005,4.9114958247388e-07
BGD,PIG,KG_CAP,2006,4.8467528550965e-07
BGD,PIG,KG_CAP,2007,4.788779031205499e-07
BGD,PIG,KG_CAP,2008,4.7351656265828e-07
BGD,PIG,KG_CAP,2009,4.6829396373083e-07
BGD,PIG,KG_CAP,2010,4.6300943734592e-07
BGD,PIG,KG_CAP,2011,4.5761038334908e-07
BGD,PIG,KG_CAP,2012,4.5215239029846e-07
BGD,PIG,KG_CAP,2013,4.4668596239730996e-07
BGD,PIG,KG_CAP,2014,4.4129430992477e-07
BGD,PIG,KG_CAP,2015,4.3603665291805e-07
BGD,PIG,KG_CAP,2016,4.3091049915273e-07
BGD,PIG,KG_CAP,2017,4.2589923588095e-06
BGD,PIG,KG_CAP,2018,4.21028085812e-06
BGD,PIG,KG_CAP,2019,4.1632543696824e-06
BGD,PIG,KG_CAP,2020,4.1181044189372e-06
BGD,PIG,KG_CAP,2021,4.0748935245414e-06
BGD,PIG,KG_CAP,2022,4.0335821570873005e-06
BGD,PIG,KG_CAP,2023,3.9941187454917e-06
BGD,PIG,KG_CAP,2024,3.9564149605238e-06
BGD,PIG,KG_CAP,2025,3.920399581422e-06
BGD,PIG,KG_CAP,2026,3.8860544617801e-06
BGD,POULTRY,KG_CAP,1990,0.664256597794706
BGD,POULTRY,KG_CAP,1991,0.6731196700607729
BGD,POULTRY,KG_CAP,1992,0.6898076593517861
BGD,POULTRY,KG_CAP,1993,0.7291809452113779
BGD,POULTRY,KG_CAP,1994,0.744001723350931
BGD,POULTRY,KG_CAP,1995,0.765361029765232
BGD,POULTRY,KG_CAP,1996,0.8582731781697092
BGD,POULTRY,KG_CAP,1997,0.8830328618187091
BGD,POULTRY,KG_CAP,1998,0.7672213856937622
BGD,POULTRY,KG_CAP,1999,0.765536741375109
BGD,POULTRY,KG_CAP,2000,0.750757498777048
BGD,POULTRY,KG_CAP,2001,0.736753646354961
BGD,POULTRY,KG_CAP,2002,0.742869735149322
BGD,POULTRY,KG_CAP,2003,0.8634910043761129
BGD,POULTRY,KG_CAP,2004,0.887224065753982
BGD,POULTRY,KG_CAP,2005,0.929685990300985
BGD,POULTRY,KG_CAP,2006,1.0875505836677999
BGD,POULTRY,KG_CAP,2007,1.13457226277791
BGD,POULTRY,KG_CAP,2008,1.12780583014907
BGD,POULTRY,KG_CAP,2009,1.16232963305499
BGD,POULTRY,KG_CAP,2010,1.17823370210078
BGD,POULTRY,KG_CAP,2011,1.19317670325094
BGD,POULTRY,KG_CAP,2012,1.22995755628766
BGD,POULTRY,KG_CAP,2013,1.23188607293618
BGD,POULTRY,KG_CAP,2014,1.2225486808286101
BGD,POULTRY,KG_CAP,2015,1.22438098323656
BGD,POULTRY,KG_CAP,2016,1.22079031440875
BGD,POULTRY,KG_CAP,2017,1.2319304218101899
BGD,POULTRY,KG_CAP,2018,1.2519956567308999
BGD,POULTRY,KG_CAP,2019,1.2754379020753999
BGD,POULTRY,KG_CAP,2020,1.3002459208741
BGD,POULTRY,KG_CAP,2021,1.32410712332652
BGD,POULTRY,KG_CAP,2022,1.35355423602297
BGD,POULTRY,KG_CAP,2023,1.3768891631103701
BGD,POULTRY,KG_CAP,2024,1.4103304817787201
BGD,POULTRY,KG_CAP,2025,1.4408549478808101
BGD,POULTRY,KG_CAP,2026,1.43510844800504
BGD,SHEEP,KG_CAP,1990,0.622740560432537
BGD,SHEEP,KG_CAP,1991,0.6568999189749711
BGD,SHEEP,KG_CAP,1992,0.6898076593517861
BGD,SHEEP,KG_CAP,1993,0.7291809452113779
BGD,SHEEP,KG_CAP,1994,0.759185431990746
BGD,SHEEP,KG_CAP,1995,0.795083788202716
BGD,SHEEP,KG_CAP,1996,0.8655466796796221
BGD,SHEEP,KG_CAP,1997,0.897275327331914
BGD,SHEEP,KG_CAP,1998,0.9136909229625709
BGD,SHEEP,KG_CAP,1999,0.8885694319532521
BGD,SHEEP,KG_CAP,2000,0.8848213378443779
BGD,SHEEP,KG_CAP,2001,0.874894955046516
BGD,SHEEP,KG_CAP,2002,0.9043631558339571
BGD,SHEEP,KG_CAP,2003,0.9523797842383599
BGD,SHEEP,KG_CAP,2004,1.02468131537784
BGD,SHEEP,KG_CAP,2005,1.05898006842231
BGD,SHEEP,KG_CAP,2006,1.0085664630662199
BGD,SHEEP,KG_CAP,2007,1.03252078940635
BGD,SHEEP,KG_CAP,2008,1.0625118084036
BGD,SHEEP,KG_CAP,2009,1.09775576455193
BGD,SHEEP,KG_CAP,2010,1.13180084684558
BGD,SHEEP,KG_CAP,2011,1.16449457096126
BGD,SHEEP,KG_CAP,2012,1.15627346305384
BGD,SHEEP,KG_CAP,2013,1.1646922871396599
BGD,SHEEP,KG_CAP,2014,1.1616978415113501
BGD,SHEEP,KG_CAP,2015,1.1642551313812
BGD,SHEEP,KG_CAP,2016,1.16677304385969
BGD,SHEEP,KG_CAP,2017,1.19148878009605
BGD,SHEEP,KG_CAP,2018,1.21553497579801
BGD,SHEEP,KG_CAP,2019,1.23947000217804
BGD,SHEEP,KG_CAP,2020,1.26333132037675
BGD,SHEEP,KG_CAP,2021,1.28669384931731
BGD,SHEEP,KG_CAP,2022,1.3098155758913799
BGD,SHEEP,KG_CAP,2023,1.33293847183812
BGD,SHEEP,KG_CAP,2024,1.3560417966348002
BGD,SHEEP,KG_CAP,2025,1.37912814375866
BGD,SHEEP,KG_CAP,2026,1.4020033747972
BRA,BEEF,KG_CAP,1990,19.2760862774176
BRA,BEEF,KG_CAP,1991,19.360649930198697
BRA,BEEF,KG_CAP,1992,18.8339863848662
BRA,BEEF,KG_CAP,1993,18.9706637420093
BRA,BEEF,KG_CAP,1994,21.128156289133898
BRA,BEEF,KG_CAP,1995,23.101616371311003
BRA,BEEF,KG_CAP,1996,25.4176031909373
BRA,BEEF,KG_CAP,1997,23.806294019074603
BRA,BEEF,KG_CAP,1998,23.6656928038194
BRA,BEEF,KG_CAP,1999,23.3326000314658
BRA,BEEF,KG_CAP,2000,24.4987700752187
BRA,BEEF,KG_CAP,2001,23.858544322726
BRA,BEEF,KG_CAP,2002,24.6546207697783
BRA,BEEF,KG_CAP,2003,24.5959978121776
BRA,BEEF,KG_CAP,2004,24.6017386423997
BRA,BEEF,KG_CAP,2005,23.780660702473103
BRA,BEEF,KG_CAP,2006,23.4344211103657
BRA,BEEF,KG_CAP,2007,25.0926547321768
BRA,BEEF,KG_CAP,2008,25.2427784417587
BRA,BEEF,KG_CAP,2009,26.4975879502363
BRA,BEEF,KG_CAP,2010,25.0503652874222
BRA,BEEF,KG_CAP,2011,24.524868161146998
BRA,BEEF,KG_CAP,2012,24.713573958986398
BRA,BEEF,KG_CAP,2013,26.247761605578603
BRA,BEEF,KG_CAP,2014,26.4644077745785
BRA,BEEF,KG_CAP,2015,25.6052132871387
BRA,BEEF,KG_CAP,2016,25.660693032843398
BRA,BEEF,KG_CAP,2017,26.4675427489065
